analysis_id,analysis_name,database_id,statistic,value,proportion,spec,evaluate_threshold,threshold,status,fail
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,1456230,0.012867913614444,Hyperkalemia,2,0,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredTargetConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,minSampleSize,0,0,> 1000,1,0,pass,0
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,maxSampleSize,0,0,> 1000,1,1000,fail,1
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propMeasRecordsWithValues,0,0,Measurements with values not desired,1,0,fail,1
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,1456230,0.012867913614444,Hyperkalemia,2,0,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,propWithRequiredTargetConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,minSampleSize,0,0,> 1000,1,0,pass,0
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,maxSampleSize,0,0,> 1000,1,1000,fail,1
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,699860,0.00618428271784318,Hypoglycemia,2,0,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,propWithRequiredTargetConcepts,333060,0.00294307033121603,DPP4I main,2,0,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,minSampleSize,2639,0.000023318260475133,> 1000,1,0,pass,0
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,maxSampleSize,14000,0.000123710396436151,> 1000,1,1000,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,699860,0.00618428271784318,Hypoglycemia,2,0,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredTargetConcepts,333060,0.00294307033121603,DPP4I main,2,0,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,minSampleSize,5983,0.0000528658276771944,> 1000,1,0,pass,0
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,maxSampleSize,31740,0.000280469141634531,> 1000,1,1000,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,699860,0.00618428271784318,Hypoglycemia,2,0,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredTargetConcepts,333060,0.00294307033121603,DPP4I main,2,0,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,minSampleSize,62779,0.000554741416703414,> 1000,1,0,pass,0
129,DPP4I main_SU main_Hypoglycemia,US_Hospital_20230130,maxSampleSize,333060,0.00294307033121603,> 1000,1,1000,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,699860,0.00618428271784318,Hypoglycemia,2,0,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,propWithRequiredTargetConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,minSampleSize,2639,0.000023318260475133,> 1000,1,0,pass,0
130,GLP1RA main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,maxSampleSize,14000,0.000123710396436151,> 1000,1,1000,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,699860,0.00618428271784318,Hypoglycemia,2,0,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredTargetConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,minSampleSize,2639,0.000023318260475133,> 1000,1,0,pass,0
131,GLP1RA main_SU main_Hypoglycemia,US_Hospital_20230130,maxSampleSize,14000,0.000123710396436151,> 1000,1,1000,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredOutcomeConcepts,699860,0.00618428271784318,Hypoglycemia,2,0,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,propWithRequiredTargetConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,minSampleSize,5983,0.0000528658276771944,> 1000,1,0,pass,0
132,SGLT2I main_SU main_Hypoglycemia,US_Hospital_20230130,maxSampleSize,31740,0.000280469141634531,> 1000,1,1000,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithRequiredComparatorConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithRequiredOutcomeConcepts,2203550,0.0194715745762057,Hypotension,2,0,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,propWithRequiredTargetConcepts,333060,0.00294307033121603,DPP4I main,2,0,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,minSampleSize,2639,0.000023318260475133,> 1000,1,0,pass,0
133,DPP4I main_GLP1RA main_Hypotension,US_Hospital_20230130,maxSampleSize,14000,0.000123710396436151,> 1000,1,1000,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredComparatorConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredOutcomeConcepts,2203550,0.0194715745762057,Hypotension,2,0,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredTargetConcepts,333060,0.00294307033121603,DPP4I main,2,0,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,minSampleSize,5983,0.0000528658276771944,> 1000,1,0,pass,0
134,DPP4I main_SGLT2I main_Hypotension,US_Hospital_20230130,maxSampleSize,31740,0.000280469141634531,> 1000,1,1000,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredOutcomeConcepts,2203550,0.0194715745762057,Hypotension,2,0,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredTargetConcepts,333060,0.00294307033121603,DPP4I main,2,0,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,minSampleSize,62779,0.000554741416703414,> 1000,1,0,pass,0
135,DPP4I main_SU main_Hypotension,US_Hospital_20230130,maxSampleSize,333060,0.00294307033121603,> 1000,1,1000,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredComparatorConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredOutcomeConcepts,2203550,0.0194715745762057,Hypotension,2,0,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,propWithRequiredTargetConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,minSampleSize,2639,0.000023318260475133,> 1000,1,0,pass,0
136,GLP1RA main_SGLT2I main_Hypotension,US_Hospital_20230130,maxSampleSize,14000,0.000123710396436151,> 1000,1,1000,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredOutcomeConcepts,2203550,0.0194715745762057,Hypotension,2,0,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredTargetConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,minSampleSize,2639,0.000023318260475133,> 1000,1,0,pass,0
137,GLP1RA main_SU main_Hypotension,US_Hospital_20230130,maxSampleSize,14000,0.000123710396436151,> 1000,1,1000,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredComparatorConcepts,1016700,0.00898402571833104,SU main,2,0,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredOutcomeConcepts,2203550,0.0194715745762057,Hypotension,2,0,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,propWithRequiredTargetConcepts,31740,0.000280469141634531,SGLT2I main,2,0,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,minSampleSize,5983,0.0000528658276771944,> 1000,1,0,pass,0
138,SGLT2I main_SU main_Hypotension,US_Hospital_20230130,maxSampleSize,31740,0.000280469141634531,> 1000,1,1000,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithCalendarTime,113167530,1,200701-202212,1,0.05,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propInAgeRange,95143580,0.840732142868188,age 18 - age 100,1,0.05,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithAgeAtFirstObs,86768290,0.766724253856208,age 18 - age 100,1,0.01,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithEthnicityCriteria,113167530,1,0,1,0.05,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithGenderCriteria,112290970,0.992254315349995,"8507, 8532",1,0.05,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithLongitudinalCriteria,54527410,0.481829107695467,365  days,1,0.05,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithRaceCriteria,113167530,1,0,1,0.05,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithRequiredComparatorConcepts,14000,0.000123710396436151,GLP1RA main,2,0,pass,0
139,DPP4I main_GLP1RA main_Joint pain,US_Hospital_20230130,propWithRequiredDomain,69214790,0.611613507867495,"condition, drug",1,0.05,pass,0
