analysis_id,analysis_name,database_id,total_fails,min_sample_size,max_sample_size,prop_with_calendar_time,prop_in_age_range,prop_with_age_at_first_obs,prop_with_ethnicity_criteria,prop_with_gender_criteria,prop_with_longitudinal_criteria,prop_with_race_criteria,prop_with_required_comparator_concepts,prop_with_required_domain,prop_with_required_outcome_concepts,prop_with_required_target_concepts,prop_meas_records_with_values,prop_with_procedure_criteria,prop_with_observation_criteria,prop_with_death_criteria
124,GLP1RA main_SGLT2I main_Hyperkalemia,truven_ccae_2324_20230201,0,304262,936040,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,optum_extended_ses_2327_20230204,0,134801,953930,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,optum_extended_dod_2323_20230201,0,134424,953920,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,pmtx_202203_20220831,0,107605,293530,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,truven_mdcr_2322_20230127,0,83341,150100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,truven_mdcd_2359_20230215,0,36775,171320,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,optum_ehr_2247_20221205,0,23461,913790,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,VA-OMOP_20230411,0,15364,502090,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,jmdc_2325_20230126,0,10504,30460,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,AUSOM_20220228,0,283,3190,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,CUIMC_20221214,0,273,37640,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,JHM_OMOP_20230406,0,273,21260,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,RED_CDM_Tufts_20221005,0,5,1360,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,TMUCRD_20210406,0,NA,3150,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,Keck_Upgraded_OMOP_v5_NA,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,LPD_Italy_20221226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,Japan_Claims_20230215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,Australia_EMR_20230317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,US_OPEN_CLAIMS_20230313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,Klinicki_centar_Crne_Gore_20230101,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,IQVIA_Germany_DA_20230124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,ktph_sg_NA,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,Japan_HIS_20220120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,US_PharMetrics_Plus_20230330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,LPD_Spain_20220704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,France_LPD_20230118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,IQVIA_France_DA_20230201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,UK_IMRD_THIN_20221230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,UK_IMRD_EMIS_20230215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,US_Hospital_20230130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,IQVIA_Belgium_LPD_20221006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,cdm_cds,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,premier_2326_20230125,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,ccpp_v54_20210101,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,HKU-THIN,6,0,-12724481,1,0,NA,0,0,0,0,1,0,1,1,1,NA,NA,NA
124,GLP1RA main_SGLT2I main_Hyperkalemia,omop_20190828,NA,NA,48480,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,truven_ccae_2324_20230201,0,591371,1819310,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,optum_extended_ses_2327_20230204,0,202715,1434530,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,optum_extended_dod_2323_20230201,0,202153,1434550,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,pmtx_202203_20220831,0,143868,392450,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,truven_mdcr_2322_20230127,0,133262,240010,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,truven_mdcd_2359_20230215,0,57782,269180,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,optum_ehr_2247_20221205,0,34059,1326580,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,VA-OMOP_20230411,0,15364,502090,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,jmdc_2325_20230126,0,10504,30460,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,CUIMC_20221214,0,418,57670,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,JHM_OMOP_20230406,0,400,31140,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,AUSOM_20220228,0,283,3190,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,RED_CDM_Tufts_20221005,0,7,2180,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,TMUCRD_20210406,0,NA,3150,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,Keck_Upgraded_OMOP_v5_NA,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,LPD_Italy_20221226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,Japan_Claims_20230215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,Australia_EMR_20230317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,US_OPEN_CLAIMS_20230313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,IQVIA_Germany_DA_20230124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,ktph_sg_NA,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,Japan_HIS_20220120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,US_PharMetrics_Plus_20230330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,LPD_Spain_20220704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,France_LPD_20230118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,IQVIA_France_DA_20230201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,UK_IMRD_THIN_20221230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,UK_IMRD_EMIS_20230215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,US_Hospital_20230130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,IQVIA_Belgium_LPD_20221006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,Klinicki_centar_Crne_Gore_20230101,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,premier_2326_20230125,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,cdm_cds,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,ccpp_v54_20210101,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,HKU-THIN,6,0,-12724481,1,0,NA,0,0,0,0,1,0,1,1,1,NA,NA,NA
125,GLP1RA main_SU main_Hyperkalemia,omop_20190828,NA,NA,48480,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,truven_ccae_2324_20230201,0,304262,936040,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,optum_extended_ses_2327_20230204,0,134801,953930,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,optum_extended_dod_2323_20230201,0,134424,953920,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,pmtx_202203_20220831,0,107605,293530,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,truven_mdcr_2322_20230127,0,83341,150100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,jmdc_2325_20230126,0,64478,186980,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,truven_mdcd_2359_20230215,0,36775,171320,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,optum_ehr_2247_20221205,0,23461,913790,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,VA-OMOP_20230411,0,15977,522110,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,AUSOM_20220228,0,608,6850,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,CUIMC_20221214,0,273,37640,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,JHM_OMOP_20230406,0,273,21260,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,RED_CDM_Tufts_20221005,0,5,1360,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,TMUCRD_20210406,0,NA,10740,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,Keck_Upgraded_OMOP_v5_NA,1,0,370,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,LPD_Italy_20221226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,Japan_Claims_20230215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,Australia_EMR_20230317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,US_OPEN_CLAIMS_20230313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,Klinicki_centar_Crne_Gore_20230101,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,IQVIA_Germany_DA_20230124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,ktph_sg_NA,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,Japan_HIS_20220120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,US_PharMetrics_Plus_20230330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,LPD_Spain_20220704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,France_LPD_20230118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,IQVIA_France_DA_20230201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,UK_IMRD_THIN_20221230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,UK_IMRD_EMIS_20230215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,US_Hospital_20230130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,IQVIA_Belgium_LPD_20221006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,premier_2326_20230125,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,cdm_cds,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,ccpp_v54_20210101,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,HKU-THIN,6,0,-12724481,1,0,NA,0,0,0,0,1,0,1,1,1,NA,NA,NA
126,SGLT2I main_SU main_Hyperkalemia,omop_20190828,NA,NA,900220,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,US_OPEN_CLAIMS_20230313,0,2984398,14070770,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,truven_ccae_2324_20230201,0,626883,1477240,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,optum_extended_dod_2323_20230201,0,599920,1319840,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,optum_extended_ses_2327_20230204,0,599919,1319840,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,US_PharMetrics_Plus_20230330,0,546343,1455410,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,optum_ehr_2247_20221205,0,381202,1326580,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,truven_mdcr_2322_20230127,0,193421,240010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,pmtx_202203_20220831,0,113907,307900,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,VA-OMOP_20230411,0,74531,502090,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,truven_mdcd_2359_20230215,0,53891,249690,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,UK_IMRD_THIN_20221230,0,32984,61890,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,IQVIA_Germany_DA_20230124,0,25687,126110,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,France_LPD_20230118,0,19374,75340,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,jmdc_2325_20230126,0,15225,30460,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,UK_IMRD_EMIS_20230215,0,13027,29840,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,Japan_Claims_20230215,0,10987,31930,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,LPD_Italy_20221226,0,8350,18410,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,JHM_OMOP_20230406,0,7300,19650,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,CUIMC_20221214,0,6690,57670,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,IQVIA_France_DA_20230201,0,5799,24940,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,LPD_Spain_20220704,0,3795,12030,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,IQVIA_Belgium_LPD_20221006,0,2933,8620,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,US_Hospital_20230130,0,2639,14000,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,Australia_EMR_20230317,0,835,6300,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,AUSOM_20220228,0,699,3190,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,TMUCRD_20210406,0,433,3150,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,RED_CDM_Tufts_20221005,0,113,1860,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,Japan_HIS_20220120,0,108,2830,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,Keck_Upgraded_OMOP_v5_NA,1,15,80,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,ktph_sg_NA,1,13,20,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,Klinicki_centar_Crne_Gore_20230101,2,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,cdm_cds,2,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,premier_2326_20230125,3,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,ccpp_v54_20210101,5,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,HKU-THIN,5,0,-12724481,1,0,NA,0,0,0,0,1,0,1,1,NA,NA,NA,NA
127,DPP4I main_GLP1RA main_Hypoglycemia,omop_20190828,NA,NA,48480,NA,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,US_OPEN_CLAIMS_20230313,0,2797753,13190780,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,US_PharMetrics_Plus_20230330,0,546343,1455410,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,optum_extended_ses_2327_20230204,0,433598,953930,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,optum_extended_dod_2323_20230201,0,433595,953920,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,truven_ccae_2324_20230201,0,397219,936040,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,optum_ehr_2247_20221205,0,262584,913790,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,truven_mdcr_2322_20230127,0,120964,150100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,pmtx_202203_20220831,0,108591,293530,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,jmdc_2325_20230126,0,97761,195580,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,VA-OMOP_20230411,0,77503,522110,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,Japan_Claims_20230215,0,44250,128600,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,UK_IMRD_THIN_20221230,0,40675,76320,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,truven_mdcd_2359_20230215,0,36976,171320,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,IQVIA_Germany_DA_20230124,0,36211,177780,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,UK_IMRD_EMIS_20230215,0,16790,38460,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,LPD_Spain_20220704,0,10616,33650,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,JHM_OMOP_20230406,0,7300,19650,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,LPD_Italy_20221226,0,7179,15830,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,US_Hospital_20230130,0,5983,31740,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,France_LPD_20230118,0,5475,21290,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,CUIMC_20221214,0,4366,37640,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,Australia_EMR_20230317,0,2683,20240,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,IQVIA_Belgium_LPD_20221006,0,2208,6490,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,AUSOM_20220228,0,1500,6850,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,TMUCRD_20210406,0,1475,10740,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,IQVIA_France_DA_20230201,0,728,3130,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,Japan_HIS_20220120,0,281,7370,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,RED_CDM_Tufts_20221005,0,83,1360,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
128,DPP4I main_SGLT2I main_Hypoglycemia,ktph_sg_NA,1,93,140,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA
